name,id,key,potid,potkey,units,atom_style,allsymbols,pair_style,status,symbols,elements
MO_140175748626,Morse_Shifted_GirifalcoWeizer_1959HighCutoff_Al__MO_140175748626_004,366fd5a2-d4e8-479c-a91d-c22bf74ea7d9,1959--Girifalco-L-A-Weizer-V-G--Al,6f01c8df-fdd9-47f7-91e9-184cef488a36,metal,atomic,False,kim,active,['Al'],['Al']
MO_140444321607,EAM_Magnetic2GQuintic_ChiesaDerletDudarev_2011_Fe__MO_140444321607_002,4c256e91-3acf-40bf-8457-20c6e9fae51c,2011--Chiesa-S-Derlet-P-M-Dudarev-S-L-Swygenhoven-H-V--Fe-33,3af85e6e-db61-4ac1-b211-1fd36768b400,metal,atomic,False,kim,active,['Fe'],['Fe']
MO_141627196590,EAM_Dynamo_Ackland_2003_W__MO_141627196590_005,c6400801-c953-4518-8709-c6ff3877ea8c,2003--Han-S-Zepeda-Ruiz-L-A-Ackland-G-J-et-al--W,4be111f4-c616-4196-8912-6809c97e5ecb,metal,atomic,False,kim,active,['W'],['W']
MO_142799717516,EAM_Dynamo_AcklandBaconCalder_1997_Fe__MO_142799717516_005,6a7ed577-3c70-48b3-a27b-fb9e1bf2e2d9,1997--Ackland-G-J-Bacon-D-J-Calder-A-F-Harry-T--Fe,372f9e5f-dcbd-4cc6-902a-ebcafd664018,metal,atomic,False,kim,active,['Fe'],['Fe']
MO_143487634619,Morse_Shifted_GirifalcoWeizer_1959LowCutoff_Ba__MO_143487634619_004,6fa2b6f8-1e26-4d72-b887-6f1a0b6b1277,1959--Girifalco-L-A-Weizer-V-G--Ba,6a48283f-2dd6-44fb-8bbc-dc8e58e9efb9,metal,atomic,False,kim,active,['Ba'],['Ba']
MO_143977152728,EAM_Dynamo_HepburnAckland_2008_FeC__MO_143977152728_005,29ce78d0-9217-4981-90e8-85dd1c5b5338,2008--Hepburn-D-J-Ackland-G-J--Fe-C,88820775-7b63-43bb-8c1c-026a5264b351,metal,atomic,False,kim,active,"['Fe', 'C']","['Fe', 'C']"
MO_144828415103,EAM_Dynamo_NicholAckland_2016v2_Cs__MO_144828415103_000,4b6c03f3-c2bf-48ef-aa84-d1775a87ffcd,2016--Nichol-A-Ackland-G-J--Cs,ca73cf4e-aaae-40f6-9592-6f28abc18029,metal,atomic,False,kim,active,['Cs'],['Cs']
MO_145183423516,EAM_IMD_BrommerGaehlerMihalkovic_2007_CaCd__MO_145183423516_003,f6386469-3717-418b-8f53-a4a4a4787c0d,2007--Brommer-P-Gahler-F-Mihalkovic-M--Ca-Cd,dc6f37b4-e1bb-4a5b-a88e-106f00813678,metal,atomic,False,kim,active,"['Ca', 'Cd']","['Ca', 'Cd']"
MO_145522277939,MEAM_2NN_Fe_to_Ga__MO_145522277939_001,c5c99b44-2c98-48e3-af6e-4cfae9efb4aa,,,metal,atomic,False,kim,active,"['Cr', 'Fe', 'Mo', 'Nb', 'Ta', 'V', 'W', 'Ag', 'Al', 'Au', 'Cu', 'Ni', 'Pb', 'Pd', 'Pt', 'C', 'Ti', 'Zr', 'N', 'Si', 'H', 'In', 'Ge', 'Mg', 'Mn', 'Co', 'Li', 'P']","['Cr', 'Fe', 'Mo', 'Nb', 'Ta', 'V', 'W', 'Ag', 'Al', 'Au', 'Cu', 'Ni', 'Pb', 'Pd', 'Pt', 'C', 'Ti', 'Zr', 'N', 'Si', 'H', 'In', 'Ge', 'Mg', 'Mn', 'Co', 'Li', 'P']"
MO_145873824897,EAM_Dynamo_AdamsFoilesWolfer_1989Universal6_Cu__MO_145873824897_000,caee223b-fa7f-455a-ac34-b8b7c7b0c2bd,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Cu,69d9f89a-f9a2-47ef-bd15-415d1bb7a9ba,metal,atomic,False,kim,active,['Cu'],['Cu']
MO_147245690895,Morse_Shifted_GirifalcoWeizer_1959MedCutoff_Rb__MO_147245690895_004,e325c4cd-efb8-4b74-90df-ae47d279eed8,1959--Girifalco-L-A-Weizer-V-G--Rb,da503e28-b44f-4759-92d1-bcb5c8ceaceb,metal,atomic,False,kim,active,['Rb'],['Rb']
MO_147603128437,Morse_Shifted_GirifalcoWeizer_1959HighCutoff_Fe__MO_147603128437_004,c2d6fa60-c166-4bb0-b9ad-31bc3188a38e,1959--Girifalco-L-A-Weizer-V-G--Fe,e58e0b6d-17dd-447e-8bf3-57fb013706d2,metal,atomic,False,kim,active,['Fe'],['Fe']
MO_149104665840,EAM_Dynamo_MendelevKramerHao_2012_NiZr__MO_149104665840_005,cd2b53ef-290d-4d04-8220-d595095de919,2012--Mendelev-M-I-Kramer-M-J-Hao-S-G-et-al--Ni-Zr,2d5b5a05-a57f-4986-95ea-c5940c51d4d7,metal,atomic,False,kim,active,"['Ni', 'Zr']","['Ni', 'Zr']"
MO_149316865608,EAM_Dynamo_WineyKubotaGupta_2010_Al__MO_149316865608_005,e10f87a2-0a0b-4808-96c9-4b8083934a26,2009--Winey-J-M-Kubota-A-Gupta-Y-M--Al,880e9ae4-d244-4333-8d8a-924700c90084,metal,atomic,False,kim,active,['Al'],['Al']
MO_151002396060,Morse_Shifted_GirifalcoWeizer_1959HighCutoff_Cu__MO_151002396060_004,8eef0c2f-c425-42d9-8a6d-c0118c9694e6,1959--Girifalco-L-A-Weizer-V-G--Cu,7f6bbe87-3a1a-44a1-aa71-ac20311c12d3,metal,atomic,False,kim,active,['Cu'],['Cu']
MO_154399806462,model_ArCHHeXe_BOP_AIREBO__MO_154399806462_001,ad57eff6-6a74-4375-9525-74d2e42e2803,2000--Stuart-S-J-Tutein-A-B-Harrison-J-A--H-He-C-Ar-Xe,f5a5b993-0d2f-450e-ba26-59c5b148c700,metal,atomic,False,kim,active,"['H', 'He', 'C', 'Ar', 'Xe']","['H', 'He', 'C', 'Ar', 'Xe']"
MO_159753408472,Morse_Shifted_GirifalcoWeizer_1959HighCutoff_Ca__MO_159753408472_004,6bbd25b6-c216-41fc-b5d4-ddbfd2dc89cd,1959--Girifalco-L-A-Weizer-V-G--Ca,5f697b25-c341-4237-9490-5d304682acc4,metal,atomic,False,kim,active,['Ca'],['Ca']
MO_160637895352,LJ_Shifted_Bernardes_1958MedCutoff_Ne__MO_160637895352_004,9afac4df-0357-4764-9b4b-4764bf876ef5,1958--Bernardes-N--Ne,90c2411b-6b91-41a9-a562-7544e1bea780,metal,atomic,False,kim,active,['Ne'],['Ne']
MO_162036141261,MEAM_LAMMPS_SaLee_2008_NbFe__MO_162036141261_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_162736908871,MEAM_LAMMPS_EtesamiBaskesLaradji_2018_PbSn__MO_162736908871_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_169076431435,EAM_Dynamo_AdamsFoilesWolfer_1989Universal6_Pd__MO_169076431435_000,ae5947f9-11c1-4be7-bc44-7ea511e95363,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Pd,d43c300c-e557-42f8-87a0-c26cf82370df,metal,atomic,False,kim,active,['Pd'],['Pd']
MO_169434419764,Morse_Shifted_Glyde_1970_Ne__MO_169434419764_004,455d678e-c9fb-41eb-87fc-85b62e5b7662,1970--Glyde-H-R--Ne,71aee357-27ef-4b79-af47-046b3d8119c8,metal,atomic,False,kim,active,['Ne'],['Ne']
MO_171585019474,Tersoff_LAMMPS_Tersoff_1989_SiC__MO_171585019474_003,6d1dc963-8c0f-4422-8e88-4082afa39fe8,1989--Tersoff-J--Si-C,f6b04d63-2165-423d-bfe6-15c606e09b82,metal,atomic,False,kim,active,"['Si', 'C']","['Si', 'C']"
MO_173248269481,EAM_Dynamo_Zhakhovsky_2009_Au__MO_173248269481_000,35c11226-2455-4d73-b78a-702fb5bafcfa,2009--Zhakhovskii-V-V-Inogamov-N-A-Petrov-Y-V-et-al--Au,dd5ace05-9089-4586-a1a9-a8a7ac3f4695,metal,atomic,False,kim,active,['Au'],['Au']
MO_173787283511,Morse_Shifted_GirifalcoWeizer_1959MedCutoff_Cu__MO_173787283511_004,82856881-d9c3-4537-8b87-8871ad38c1db,1959--Girifalco-L-A-Weizer-V-G--Cu,7f6bbe87-3a1a-44a1-aa71-ac20311c12d3,metal,atomic,False,kim,active,['Cu'],['Cu']
MO_179025990738,EAM_Dynamo_AcklandTichyVitek_1987_Cu__MO_179025990738_005,40483040-f2c9-4b70-80aa-61b84ddab360,1987--Ackland-G-J-Tichy-G-Vitek-V-Finnis-M-W--Cu,41ea33df-5737-4c25-b94c-a708f063f26f,metal,atomic,False,kim,active,['Cu'],['Cu']
MO_179158257180,MEAM_LAMMPS_ChoiKimSeol_2017_CoFe__MO_179158257180_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_179420363944,MEAM_LAMMPS_KoJimLee_2012_FeP__MO_179420363944_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_183216355174,SNAP_ZuoChenLi_2019_Ge__MO_183216355174_000,fa20e252-a84f-4724-a4d8-aca9059ee468,2020--Zuo-Y-Chen-C-Li-X-et-al--Ge-SNAP,78d1416a-fe15-4750-818b-fc404f82b240,metal,atomic,False,kim,active,['Ge'],['Ge']
MO_186459956893,Tersoff_LAMMPS_Tersoff_1988T3_Si__MO_186459956893_003,2926336e-3626-4b14-88f9-5573ada90bb7,1988--Tersoff-J--Si-c,ddd7d77b-7c4d-4de3-b703-97fdd0869457,metal,atomic,False,kim,active,['Si'],['Si']
MO_187111446479,Morse_Shifted_GirifalcoWeizer_1959HighCutoff_Cs__MO_187111446479_004,0bc34ccc-3bbf-47ac-81c9-f2718fd2266d,1959--Girifalco-L-A-Weizer-V-G--Cs,8d561d50-26d9-43d6-822a-e95a4be93436,metal,atomic,False,kim,active,['Cs'],['Cs']
MO_188701096956,EAM_Dynamo_Pun_2017_Au__MO_188701096956_000,da36fb14-8e4f-40c9-83ee-a95e81888d75,2017--Purja-Pun-G-P--Au,ef908258-25d1-439e-8223-3bf4df924ed0,metal,atomic,False,kim,active,['Au'],['Au']
MO_195478838873,EAM_MagneticCubic_DerletNguyenDudarev_2007_W__MO_195478838873_002,ca37e744-b817-4b7a-bdaa-32bd9f7091b7,2007--Derlet-P-M-Nguyen-Manh-D-Dudarev-S-L--W,e0c81c9d-9b0e-45ee-a1dc-37433d6edf28,metal,atomic,False,kim,active,['W'],['W']
MO_201919462778,SW_MX2_WenShirodkarPlechac_2017_MoS__MO_201919462778_001,93557022-3e5d-4499-ab93-62868c34d0ba,2017--Wen-M-Shirodkar-S-N-Plechac-P-et-al--Mo-S,52f709be-824b-4a23-ad87-955b95db4792,metal,atomic,False,kim,active,"['Mo', 'S']","['Mo', 'S']"
MO_202712315930,Morse_Shifted_GirifalcoWeizer_1959MedCutoff_K__MO_202712315930_004,8ba67fff-2076-4af5-a9ef-3c43e6f79d91,1959--Girifalco-L-A-Weizer-V-G--K,4a0e4ca0-051d-48dc-81b9-eb6af527628a,metal,atomic,False,kim,active,['K'],['K']
MO_204305659515,EAM_Dynamo_MarinicaVentelonGilbert_2013EAM2_W__MO_204305659515_000,c00e6155-5551-49e2-bdf1-80093c9a2e4f,2013--Marinica-M-C-Ventelon-L-Gilbert-M-R-et-al--W-2,35eb4e57-5629-4b16-a21d-f87367d10a51,metal,atomic,False,kim,active,['W'],['W']
MO_212700056563,EAM_Dynamo_AcklandTichyVitek_1987_Ag__MO_212700056563_005,3280e97b-8b3f-402d-9193-3af16596dfd4,1987--Ackland-G-J-Tichy-G-Vitek-V-Finnis-M-W--Ag,dc4149ce-3592-4131-8683-ecf654d5a519,metal,atomic,False,kim,active,['Ag'],['Ag']
MO_216597146527,ThreeBodyBondOrder_KDS_KhorDasSarma_1988_Ge__MO_216597146527_000,7c06389f-4f6a-44e2-8b20-bfc3422b02f5,1988--Khor-K-E-Das-Sarma-S--Ge,f41d8b7b-860a-4921-b676-54be79e01a80,metal,atomic,False,kim,active,['Ge'],['Ge']
MO_217710069583,TIDP_RajanWarnerCurtin_2016B_User01__MO_217710069583_001,ebecaa81-9093-422f-bace-f6834b9a3580,2016--Rajan-V-P-Warner-D-H-Curtin-W-A--fictional-toy-b,b843ea90-63cd-4abc-a2b6-8d75dae440b2,metal,atomic,False,kim,active,['toy'],['toy']
MO_218026715338,EAM_MagneticCubic_DerletNguyenDudarev_2007_Nb__MO_218026715338_002,dd99e665-2ef4-42cc-adf2-a9e14e314067,2007--Derlet-P-M-Nguyen-Manh-D-Dudarev-S-L--Nb,81935581-5d5e-4a1a-8dc5-e0bfb97bf4b4,metal,atomic,False,kim,active,['Nb'],['Nb']
MO_227887284491,MEAM_LAMMPS_EtesamiAsadi_2018_Cu__MO_227887284491_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_228059236215,EMT_Asap_MetalGlass_BaileySchiotzJacobsen_2004_CuMg__MO_228059236215_001,cb4da6b3-bd9a-4a34-b296-4c3bd994a977,2004--Bailey-N-P-Schiotz-J-Jacobsen-K-W--Cu-Mg,120a3b51-6110-4061-84df-f790598647dc,metal,atomic,False,kim,active,"['Cu', 'Mg']","['Cu', 'Mg']"
MO_228280943430,EAM_Dynamo_Olsson_2010_Au__MO_228280943430_000,c05992e5-4309-4a2a-bd48-c2bc4fb28632,2010--Olsson-P-A-T--Au,5b382441-b1b6-4734-aaa8-bdffe573b55e,metal,atomic,False,kim,active,['Au'],['Au']
MO_228581001644,Morse_Shifted_GirifalcoWeizer_1959LowCutoff_Mo__MO_228581001644_004,5cf8f536-92ef-4d09-8be4-9f7a341b70db,1959--Girifalco-L-A-Weizer-V-G--Mo,1b3c2a68-da27-47d1-8844-b0e28f3c3d6c,metal,atomic,False,kim,active,['Mo'],['Mo']
MO_229241184339,Morse_Shifted_GirifalcoWeizer_1959MedCutoff_Ba__MO_229241184339_004,c91a6b10-7de7-4827-a82c-ca641c7363fb,1959--Girifalco-L-A-Weizer-V-G--Ba,6a48283f-2dd6-44fb-8bbc-dc8e58e9efb9,metal,atomic,False,kim,active,['Ba'],['Ba']
MO_230319944007,EAM_Dynamo_ZhouJohnsonWadley_2004NISTretabulation_Mo__MO_230319944007_000,d481afd9-f58e-417d-8b88-016c68776664,2004--Zhou-X-W-Johnson-R-A-Wadley-H-N-G--Mo,7447a36d-7f5c-4562-b569-825d3cf66cc1,metal,atomic,False,kim,active,['Mo'],['Mo']
MO_234187151804,EAM_Dynamo_BonnyBakaevTerentyev_2017_WRe__MO_234187151804_000,6d630f28-140c-48d9-bd90-50a97babeeba,2017--Bonny-G-Bakaev-A-Terentyev-D-Mastrikov-Y-A--W-Re,57fe7a02-b8ad-4362-b98f-6439c9ad14dd,metal,atomic,False,kim,active,"['W', 'Re']","['W', 'Re']"
MO_242741380554,LJ_Shifted_Bernardes_1958HighCutoff_Ar__MO_242741380554_004,25b6d46e-2278-4b00-b169-d2fa608604f5,1958--Bernardes-N--Ar,24c37060-bdcd-47a9-ba96-33efe0691930,metal,atomic,False,kim,active,['Ar'],['Ar']
MO_245095684871,Tersoff_LAMMPS_Tersoff_1988T2_Si__MO_245095684871_003,48e9a8cb-fd61-4f9c-89de-193ab5e3d75a,1988--Tersoff-J--Si-b,fc49b18c-eb42-4e83-bf2f-4f1fe334be77,metal,atomic,False,kim,active,['Si'],['Si']
MO_245813471114,Morse_Shifted_GirifalcoWeizer_1959MedCutoff_Cr__MO_245813471114_004,75ab3c13-6525-436c-b7bd-f5eaff2fc1fb,1959--Girifalco-L-A-Weizer-V-G--Cr,d439adf5-6edb-43de-a70d-4214c288db42,metal,atomic,False,kim,active,['Cr'],['Cr']
MO_246297839798,TIDP_RajanWarnerCurtin_2016F_User01__MO_246297839798_001,cc294e5e-ba9e-45af-92fe-8796b936436d,2016--Rajan-V-P-Warner-D-H-Curtin-W-A--fictional-toy-f,88b50c32-2fc3-44e0-a7af-4268839d6b12,metal,atomic,False,kim,active,['toy'],['toy']
MO_247800397145,EAM_Dynamo_ZhouJohnsonWadley_2004NISTretabulation_Co__MO_247800397145_000,629fcaa0-9dcc-40e1-963d-1a5c0fc178f7,2004--Zhou-X-W-Johnson-R-A-Wadley-H-N-G--Co,86bc9f81-1601-4a4f-bcc1-f5d7d96c3e9b,metal,atomic,False,kim,active,['Co'],['Co']
MO_249706810527,EAM_Dynamo_MendelevHanSon_2007_VFe__MO_249706810527_005,853ddfe4-e3a0-4ecb-b838-4bb90b3ba3b0,2007--Mendelev-M-I-Han-S-Son-W-et-al--V-Fe,6b558c94-3b96-4bc1-840f-48521e8770b6,metal,atomic,False,kim,active,"['V', 'Fe']","['V', 'Fe']"
MO_255315407910,EAM_Dynamo_Marinica_2011_Fe__MO_255315407910_000,cafb1474-11e3-4c13-926f-ae1cc2940d94,2012--Proville-L-Rodney-D-Marinica-M-C--Fe,8d55ef4d-6451-453e-b636-5ff1e2552d18,metal,atomic,False,kim,active,['Fe'],['Fe']
MO_256406354561,Morse_Shifted_GirifalcoWeizer_1959LowCutoff_Cs__MO_256406354561_004,22448743-b9f0-40a8-93ae-f24e01353105,1959--Girifalco-L-A-Weizer-V-G--Cs,8d561d50-26d9-43d6-822a-e95a4be93436,metal,atomic,False,kim,active,['Cs'],['Cs']
MO_258836200237,EAM_Dynamo_AdamsFoilesWolfer_1989Universal6_Ni__MO_258836200237_000,f14e6ad2-731e-4262-8c20-6ee424d29055,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ni,e4cf8356-8b84-4e07-ac2b-580419a21730,metal,atomic,False,kim,active,['Ni'],['Ni']
MO_260546967793,MEAM_LAMMPS_SaLee_2008_FeTi__MO_260546967793_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_261274272789,EAM_MagneticCubic_DerletNguyenDudarev_2007_Ta__MO_261274272789_002,e24d4b9e-a597-4056-b572-da6f27e410d0,2007--Derlet-P-M-Nguyen-Manh-D-Dudarev-S-L--Ta,f048f40b-0183-4428-84d8-8f48b725fe41,metal,atomic,False,kim,active,['Ta'],['Ta']
MO_262519520678,MEAM_LAMMPS_JelinekGrohHorstemeyer_2012_AlSiMgCuFe__MO_262519520678_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_263593395744,SNAP_ZuoChenLi_2019quadratic_Ni__MO_263593395744_000,87226e2e-18ff-4510-bf09-0363a7dcca3e,2020--Zuo-Y-Chen-C-Li-X-et-al--Ni-qSNAP,d996aef6-f06f-418b-9130-df79b9b4b0df,metal,atomic,False,kim,active,['Ni'],['Ni']
MO_265210066873,SNAP_ZuoChenLi_2019quadratic_Cu__MO_265210066873_000,3c493b78-938b-4c34-b9b5-431a90399f51,2020--Zuo-Y-Chen-C-Li-X-et-al--Cu-qSNAP,efc90964-6370-452d-aea0-dd91bd0469ca,metal,atomic,False,kim,active,['Cu'],['Cu']
MO_267721408934,EAM_Dynamo_BonnyPasianotMalerba_2009_FeNi__MO_267721408934_005,d6f0307f-0e29-4521-9b02-f7bb4b08b508,2009--Bonny-G-Pasianot-R-C-Malerba-L--Fe-Ni,d11fb3e1-ada3-4cfd-b755-426607af4716,metal,atomic,False,kim,active,"['Fe', 'Ni']","['Fe', 'Ni']"
MO_269937397263,MEAM_LAMMPS_ParkFellingerLenosky_2012_Mo__MO_269937397263_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_270337113239,EAM_Dynamo_WuTrinkle_2009_CuAg__MO_270337113239_005,c925eeba-a01e-431a-9418-0b4b6b752f7b,2009--Wu-H-H-Trinkle-D-R--Cu-Ag,4001be29-5c6f-4fe9-bae3-71371cb247b6,metal,atomic,False,kim,active,"['Cu', 'Ag']","['Cu', 'Ag']"
MO_271256517527,EAM_Dynamo_ZhouJohnsonWadley_2004_Mo__MO_271256517527_005,9862f37f-6942-473f-91ae-296185d30fa2,2004--Zhou-X-W-Johnson-R-A-Wadley-H-N-G--Mo,7447a36d-7f5c-4562-b569-825d3cf66cc1,metal,atomic,False,kim,active,['Mo'],['Mo']
MO_279544746097,Morse_Shifted_GirifalcoWeizer_1959MedCutoff_Al__MO_279544746097_004,dc8e32da-37eb-44e0-9879-2a27d11bc71b,1959--Girifalco-L-A-Weizer-V-G--Al,6f01c8df-fdd9-47f7-91e9-184cef488a36,metal,atomic,False,kim,active,['Al'],['Al']
MO_280985530673,MEAM_LAMMPS_KimSeolJi_2017_PtTi__MO_280985530673_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_284963179498,EAM_Dynamo_VailheFarkas_1997_CoAl__MO_284963179498_005,e97a639d-c29b-42e6-8b85-3599abdc4e69,1997--Vailhe-C-Farkas-D--Co-Al,c58451db-440a-4c87-bbc6-4bef483a3a71,metal,atomic,False,kim,active,"['Co', 'Al']","['Co', 'Al']"
MO_286137913440,EAM_Dynamo_HanZepedaAckland_2003_W__MO_286137913440_000,5131517f-c33c-49e8-9a88-0456dce166d7,2003--Han-S-Zepeda-Ruiz-L-A-Ackland-G-J-et-al--W,4be111f4-c616-4196-8912-6809c97e5ecb,metal,atomic,False,kim,active,['W'],['W']
MO_292520929154,EAM_Dynamo_BonnyGrigorevTerentyev_2014EAM1_WHHe__MO_292520929154_000,95337c71-bc70-42f0-a2a3-9e230fcf871a,2014--Bonny-G-Grigorev-P-Terentyev-D--W-H-He-1,2a924b21-1fec-4b43-8ce0-9ed732be7c1d,metal,atomic,False,kim,active,"['W', 'H', 'He']","['W', 'H', 'He']"
MO_303974873468,EMT_Asap_Standard_JacobsenStoltzeNorskov_1996_Ag__MO_303974873468_001,f4f9771f-4a04-4cdd-9f1d-835116014fec,1996--Jacobsen-K-W-Stoltze-P-Norskov-J-K--Ag,f6454462-60ba-46b0-b15e-c29b50c99ca1,metal,atomic,False,kim,active,['Ag'],['Ag']
MO_306032198193,EAM_Dynamo_WilsonMendelev_2015_NiZr__MO_306032198193_000,e12e1fea-d542-495a-a0c3-0c39050c624b,2015--Wilson-S-R-Mendelev-M-I--Ni-Zr,ee7b64fc-4e6e-4b43-8de1-082b8f85bd91,metal,atomic,False,kim,active,"['Ni', 'Zr']","['Ni', 'Zr']"
MO_309653492217,MSMEAM_Gibson_Ti__MO_309653492217_000,07ae96ed-137d-40cf-b427-009890dd944f,2016--Gibson-J--Ti,623f7b3c-95f4-49c2-b9ab-e497547fda5b,metal,atomic,False,kim,active,['Ti'],['Ti']
MO_313717476091,MEAM_LAMMPS_Wagner_2007_Cu__MO_313717476091_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_315820974149,MEAM_LAMMPS_PascuetFernandez_2015_Al__MO_315820974149_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_316045643888,MEAM_LAMMPS_VellaChenStillinger_2017_Sn__MO_316045643888_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_318213562153,EAM_Dynamo_ZhouJohnsonWadley_2004NISTretabulation_CuAgAu__MO_318213562153_000,b9aed593-3d2e-4355-a340-e674e48dea4e,2004--Zhou-X-W-Johnson-R-A-Wadley-H-N-G--Cu-Ag-Au,52da31b9-68f7-4c14-9e82-048f6fbdd145,metal,atomic,False,kim,active,"['Cu', 'Ag', 'Au']","['Cu', 'Ag', 'Au']"
MO_321233176498,MEAM_LAMMPS_WuLeeSu_2017_NiFe__MO_321233176498_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_321355778754,MEAM_LAMMPS_KimKoLee_2020_Na__MO_321355778754_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_322509103239,Morse_Shifted_GirifalcoWeizer_1959LowCutoff_Ni__MO_322509103239_004,0cb76283-9e7c-4979-9d44-267e90238c67,1959--Girifalco-L-A-Weizer-V-G--Ni,b5951518-9b95-49aa-8827-41a01aef956a,metal,atomic,False,kim,active,['Ni'],['Ni']
MO_324507536345,EAM_ErcolessiAdams_1994_Al__MO_324507536345_003,30883a4e-1fcc-43da-8442-d5e73a8f0bc8,1994--Ercolessi-F-B-Adams-J--Al,2ce1cf6d-9c87-4b29-89d2-9885a928fbe7,metal,atomic,False,kim,active,['Al'],['Al']
MO_325675357262,MEAM_LAMMPS_KimLee_2017_MgPb__MO_325675357262_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_329881861557,MEAM_LAMMPS_KimKoLee_2020_NaSn__MO_329881861557_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_330376344314,EAM_Dynamo_RaveloGermannGuerrero_2013Ta2_Ta__MO_330376344314_000,b9e8dbd7-23e9-48d6-aab0-e9f522140f35,2013--Ravelo-R-Germann-T-C-Guerrero-O-et-al--Ta-2,f6dc059a-6c4a-442b-8190-e364f45a0f5a,metal,atomic,False,kim,active,['Ta'],['Ta']
MO_331285495617,Morse_Shifted_GirifalcoWeizer_1959LowCutoff_Fe__MO_331285495617_004,4a3ec42f-c026-44d7-ab41-6083e478b94d,1959--Girifalco-L-A-Weizer-V-G--Fe,e58e0b6d-17dd-447e-8bf3-57fb013706d2,metal,atomic,False,kim,active,['Fe'],['Fe']
MO_332211522050,MEAM_LAMMPS_LeeLee_2010_FeAl__MO_332211522050_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_338600200739,EAM_Dynamo_MendelevFangYe_2015_AlSm__MO_338600200739_000,c8299459-0b3f-469a-a746-f7e620eb4684,2015--Mendelev-M-I-Zhang-F-Ye-Z-et-al--Al-Sm,82be9397-2466-47ee-89d5-6f8b55dd7b5d,metal,atomic,False,kim,active,"['Al', 'Sm']","['Al', 'Sm']"
MO_343168101490,MEAM_LAMMPS_KimLee_2006_PtFe__MO_343168101490_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_344044439515,MEAM_LAMMPS_WeiZhouLi_2019_BeO__MO_344044439515_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_344724145339,MEAM_LAMMPS_ShimKoKim_2013_AlVH__MO_344724145339_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_346334655118,EAM_Dynamo_MishinMehlPapaconstantopoulos_2001_Cu__MO_346334655118_005,b7973859-8e04-49d2-99fb-fe7e7c243bb2,2001--Mishin-Y-Mehl-M-J-Papaconstantopoulos-D-A-et-al--Cu-1,a7910725-e80c-4a53-83e8-adfb5724dc9f,metal,atomic,False,kim,active,['Cu'],['Cu']
MO_348689608050,MEAM_LAMMPS_ChoiKimSeol_2017_NiMn__MO_348689608050_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_350526375143,Tersoff_LAMMPS_Tersoff_1989_SiGe__MO_350526375143_003,b7b36e19-d34b-419b-93f4-b12172d3dd76,1989--Tersoff-J--Si-Ge,866a3898-fa41-42e0-9b2c-7a25beb42604,metal,atomic,False,kim,active,"['Si', 'Ge']","['Si', 'Ge']"
MO_353393547686,MEAM_LAMMPS_JeongParkDo_2018_PdCu__MO_353393547686_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_354152387712,MEAM_LAMMPS_NouranianTschoppGwaltney_2014_CH__MO_354152387712_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_356501945107,MEAM_LAMMPS_JeongParkDo_2018_PdMo__MO_356501945107_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_359768485367,SNAP_ThompsonSwilerTrott_2015_Ta__MO_359768485367_000,a3e4b293-6386-4ff7-8a73-0257d3e316cd,2015--Thompson-A-P-Swiler-L-P-Trott-C-R-et-al--Ta,92dfd6c7-21ec-4357-927f-acf3d7ad896c,metal,atomic,False,kim,active,['Ta'],['Ta']
MO_360068930164,MEAM_LAMMPS_YangQi_2019_Nb__MO_360068930164_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
