name,key,id,sourcename,sourcelink,crystalfamily,natypes,symbols,composition,a,b,c,alpha,beta,gamma,natoms
oqmd-1224414,45daa19d-3811-4386-9775-1cf784bb2f97,oqmd-1224414,Open Quantum Materials Database,http://oqmd.org/,hexagonal,2.0,"['Ag', 'Cu']",AgCu,3.4416,3.441599974309769,5.620112,90.0,90.0,120.0000002469276,4.0
oqmd-1224441,c8531e9d-625c-44d1-8a88-98d7665c1e4a,oqmd-1224441,Open Quantum Materials Database,http://oqmd.org/,hexagonal,2.0,"['Ag', 'Ni']",AgNi,4.110233,4.110232582447373,5.071903,90.0,90.0,119.9999953123812,4.0
oqmd-1224493,cee42d25-f60c-4d6d-b74b-7f48ba0643c5,oqmd-1224493,Open Quantum Materials Database,http://oqmd.org/,hexagonal,2.0,"['Al', 'Co']",AlCo,4.030434,4.030433798842625,4.627421,90.0,90.0,120.0000016509966,4.0
oqmd-1224496,25a9afb1-56b5-4495-918b-a2f640ff426d,oqmd-1224496,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Al', 'Cu']",AlCu,6.758413,3.901969,6.32675,90.0,90.0,90.0,8.0
oqmd-1224500,2b1ba421-51ca-4435-9146-e0d5516391f0,oqmd-1224500,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Al', 'Fe']",AlFe,4.074491,7.057226,4.664258,90.0,90.0,90.0,8.0
oqmd-1224522,1bbe6420-72aa-425b-96d4-03bfdef84a46,oqmd-1224522,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Al', 'Ni']",AlNi,7.078359,4.086691,4.674663,90.0,90.0,90.0,8.0
oqmd-1224528,bfbb68e6-0956-4515-9bf2-44dadbbdf14c,oqmd-1224528,Open Quantum Materials Database,http://oqmd.org/,hexagonal,2.0,"['Al', 'Pb']",AlPb,4.232306,4.232306422110053,8.200518,90.0,90.0,119.99999670078523,4.0
oqmd-1224543,a4be24ec-9e0d-4c48-8c12-205b4f3dbdce,oqmd-1224543,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Al', 'Sm']",AlSm,9.227356,5.327418,6.065838,90.0,90.0,90.0,8.0
oqmd-1224551,d5ac93b7-2a5b-46ae-9f80-d38e91f3cacb,oqmd-1224551,Open Quantum Materials Database,http://oqmd.org/,hexagonal,2.0,"['Al', 'Ti']",AlTi,4.625059,4.62505824077546,5.172831,90.0,90.0,119.99999827790536,4.0
oqmd-1224554,850f48c8-c0ee-46d3-aaea-9508b2b1c486,oqmd-1224554,Open Quantum Materials Database,http://oqmd.org/,hexagonal,2.0,"['Al', 'U']",AlU,5.024966,5.024965818868124,5.832224,90.0,90.0,120.00000119240498,4.0
oqmd-1224691,cfb2b5a9-fc18-425d-a1a9-8e85604e4d7d,oqmd-1224691,Open Quantum Materials Database,http://oqmd.org/,hexagonal,2.0,"['Au', 'Pt']",AuPt,3.565353,3.5653530149096038,5.822198,90.0,90.0,120.00000913977645,4.0
oqmd-1224701,9a5f26ac-d8f3-4167-b32a-ce70b5e993ac,oqmd-1224701,Open Quantum Materials Database,http://oqmd.org/,hexagonal,2.0,"['Au', 'Si']",AuSi,3.739276,3.739275993278378,6.106214,90.0,90.0,120.00000005946326,4.0
oqmd-1225107,9a8c8c1e-c395-477f-8371-102cecb37d47,oqmd-1225107,Open Quantum Materials Database,http://oqmd.org/,,2.0,"['C', 'Cu']",CCu,3.2654842797248316,4.890704,3.265484,90.0,119.99997690612626,90.0,4.0
oqmd-1225112,b7c68486-27c0-41af-b740-575a80092089,oqmd-1225112,Open Quantum Materials Database,http://oqmd.org/,hexagonal,2.0,"['C', 'Fe']",CFe,3.068054,3.068054256185506,4.771545,90.0,90.0,119.99999723781022,4.0
oqmd-1225116,9cee06e7-9768-480a-9eda-7be89a1ce1e9,oqmd-1225116,Open Quantum Materials Database,http://oqmd.org/,hexagonal,2.0,"['C', 'H']",CH,3.418584,3.4185843559615434,5.582526,90.0,90.0,119.99999655555878,4.0
oqmd-1225349,b42dafa1-1995-4ffd-a4c3-1370ad8ea864,oqmd-1225349,Open Quantum Materials Database,http://oqmd.org/,hexagonal,2.0,"['Ce', 'O']",CeO,4.249343,4.249343260917503,6.93915,90.0,90.0,120.00000575351329,4.0
oqmd-122537,6a1ab179-495b-4928-984b-393e70da9655,oqmd-122537,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Cd', 'Te']",CdTe,6.015188,6.607074,5.697538,90.0,90.0,90.0,8.0
oqmd-1225484,c88f403e-fb0f-40ce-a2d3-12907a90c0d6,oqmd-1225484,Open Quantum Materials Database,http://oqmd.org/,hexagonal,2.0,"['Co', 'Ni']",CoNi,3.851535,3.8515346170089138,4.633996,90.0,90.0,119.99999470068634,4.0
oqmd-1225529,175b8256-78c5-4cf8-b648-ffa297b64706,oqmd-1225529,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Cr', 'Fe']",CrFe,6.060808,3.499208,5.687337,90.0,90.0,90.0,8.0
oqmd-1225551,65d9817a-aabc-4934-9a57-7f2f6ef997a0,oqmd-1225551,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Cr', 'Ni']",CrNi,6.686019,3.860173,4.599535,90.0,90.0,90.0,8.0
oqmd-1225682,64089152-b74a-4a44-a90b-b6aee6c63bb9,oqmd-1225682,Open Quantum Materials Database,http://oqmd.org/,hexagonal,2.0,"['Cu', 'Ni']",CuNi,3.78779,3.7877905506183946,4.69839,90.0,90.0,119.99999519131028,4.0
oqmd-1225688,25324f47-8113-47a4-851e-9b99f3d54000,oqmd-1225688,Open Quantum Materials Database,http://oqmd.org/,hexagonal,2.0,"['Cu', 'Pb']",CuPb,3.904757,3.904756093894726,6.376442,90.0,90.0,119.99999920455659,4.0
oqmd-1225706,62eff902-04b9-4026-9bfa-6a2ad3879411,oqmd-1225706,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Cu', 'Ta']",CuTa,7.227448,4.172767,5.134852,90.0,90.0,90.0,8.0
oqmd-1225992,191ddd5e-9a29-42ee-a7e6-d69415f01564,oqmd-1225992,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Fe', 'Ni']",FeNi,6.756733,3.901005,4.660506,90.0,90.0,90.0,8.0
oqmd-1225996,9e4ed41d-1f9b-4275-86a0-061ade373265,oqmd-1225996,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Fe', 'P']",FeP,6.320018,3.648866,5.24159,90.0,90.0,90.0,8.0
oqmd-1226025,96c2ae5c-6e86-4497-9881-fd9695fa1cb3,oqmd-1226025,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Fe', 'V']",FeV,5.655841,3.265401,5.687474,90.0,90.0,90.0,8.0
oqmd-1226026,46db573b-9c55-46aa-8859-b3d0d4471495,oqmd-1226026,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Fe', 'W']",FeW,7.039767,4.06441,4.76283,90.0,90.0,90.0,8.0
oqmd-1226186,e78cf45c-f289-49cd-8c44-3a010c7316ae,oqmd-1226186,Open Quantum Materials Database,http://oqmd.org/,hexagonal,2.0,"['Ge', 'Si']",GeSi,3.92222,3.9222198621015627,6.404961,90.0,90.0,120.00000116302598,4.0
oqmd-1226215,10dcd810-248e-417d-8756-6342c3a016f9,oqmd-1226215,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['H', 'Mg']",HMg,5.648792,3.261331,5.383936,90.0,90.0,90.0,8.0
oqmd-1226229,745a053b-4105-4396-a3f5-5545f78687e8,oqmd-1226229,Open Quantum Materials Database,http://oqmd.org/,hexagonal,2.0,"['H', 'Pd']",HPd,3.64177,3.6417705761320276,5.946987,90.0,90.0,119.99999476675063,4.0
oqmd-1226256,d922dbd4-499b-40be-9a29-125f2e0af963,oqmd-1226256,Open Quantum Materials Database,http://oqmd.org/,hexagonal,2.0,"['H', 'W']",HW,3.682414,3.682413938294417,6.013358,90.0,90.0,120.00000055431147,4.0
oqmd-1226697,cd32eabd-eca9-407b-8ae3-7cb278138bc1,oqmd-1226697,Open Quantum Materials Database,http://oqmd.org/,hexagonal,2.0,"['Li', 'S']",LiS,4.060176,4.06017638119331,6.630241,90.0,90.0,119.99999689427952,4.0
oqmd-1226891,2f8cbf96-8189-488d-8bc1-0d2bb79f3d2f,oqmd-1226891,Open Quantum Materials Database,http://oqmd.org/,hexagonal,2.0,"['Mo', 'U']",MoU,3.721242,3.721241908522073,6.076765,90.0,90.0,120.00000081318699,4.0
oqmd-1226933,940f1782-ee35-4857-87b2-0197b7679239,oqmd-1226933,Open Quantum Materials Database,http://oqmd.org/,hexagonal,2.0,"['N', 'U']",NU,3.965714,3.96571394098591,6.475985,90.0,90.0,120.00000049226206,4.0
oqmd-1226982,5956311f-44c2-47a4-819c-f8f0a2d24917,oqmd-1226982,Open Quantum Materials Database,http://oqmd.org/,hexagonal,2.0,"['Nb', 'Ni']",NbNi,4.214198,4.214197545702502,4.899628,90.0,90.0,120.00000356605034,4.0
oqmd-1227020,c793a566-4871-4144-afa5-84b5a9b51aca,oqmd-1227020,Open Quantum Materials Database,http://oqmd.org/,hexagonal,2.0,"['Nb', 'Zr']",NbZr,3.87902,3.879020119695179,6.334415,90.0,90.0,119.99999897925647,4.0
oqmd-1227066,3bdc5c9a-15d3-460f-be1e-ebf60b38fa7d,oqmd-1227066,Open Quantum Materials Database,http://oqmd.org/,hexagonal,2.0,"['Ni', 'Pd']",NiPd,4.099271537265,4.0992715372647694,5.418316,90.0,90.0,119.9999999999938,4.0
oqmd-1227088,00c2ad35-bb82-4cb8-a792-56c724b1c8b0,oqmd-1227088,Open Quantum Materials Database,http://oqmd.org/,hexagonal,2.0,"['Ni', 'Ti']",NiTi,3.749199,3.749199615598508,6.146142,90.0,90.0,120.00000339163034,4.0
oqmd-1227288,9bdd3110-f56d-4bde-a106-20689a25bf0e,oqmd-1227288,Open Quantum Materials Database,http://oqmd.org/,hexagonal,2.0,"['Pb', 'Sn']",PbSn,4.329072,4.329072582998003,7.069347,90.0,90.0,119.99999554513863,4.0
oqmd-1227496,e6c8e57d-9781-428a-9d21-8f8c06a7e868,oqmd-1227496,Open Quantum Materials Database,http://oqmd.org/,hexagonal,2.0,"['Re', 'W']",ReW,3.509258,3.5092583668191204,5.730595,90.0,90.0,119.99999654220997,4.0
oqmd-1227900,130b87c5-5f65-4e21-acbf-31a338a5f02a,oqmd-1227900,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Ag', 'Cu']",AgCu,2.775343,4.806969,4.485421,90.0,90.0,90.0,4.0
oqmd-1227927,c8b239ec-6e66-40b5-95ab-a6f83c844503,oqmd-1227927,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Ag', 'Ni']",AgNi,2.731134,4.730383,4.432442,90.0,90.0,90.0,4.0
oqmd-1227979,3cd542d5-250e-45de-8eb7-365b02acaae3,oqmd-1227979,Open Quantum Materials Database,http://oqmd.org/,monoclinic,2.0,"['Al', 'Co']",AlCo,2.734234982153692,3.784041,2.726357,90.0,60.28584836828845,90.0,2.0
oqmd-1227982,7e4d30db-9cc4-45cb-882e-ec6e5c18fdbb,oqmd-1227982,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Al', 'Cu']",AlCu,2.768931,4.79595,4.102002,90.0,90.0,90.0,4.0
oqmd-1227986,679a6453-e796-436a-9da9-99120032095e,oqmd-1227986,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Al', 'Fe']",AlFe,4.672585,2.697747,4.046805,90.0,90.0,90.0,4.0
oqmd-1228008,90f942bb-0518-4b43-98b1-08fa0afe37d4,oqmd-1228008,Open Quantum Materials Database,http://oqmd.org/,,2.0,"['Al', 'Ni']",AlNi,2.735556777069341,2.735557777073261,3.805463,90.0,90.0,60.00025933425435,2.0
oqmd-1228014,f989a00a-6240-440b-93e7-3b609f569265,oqmd-1228014,Open Quantum Materials Database,http://oqmd.org/,,2.0,"['Al', 'Pb']",AlPb,3.3688184553216876,5.164828,3.368804,90.0,60.00025977471425,90.0,2.0
oqmd-1228029,a0ec3501-9254-4162-81ca-0b555a008bce,oqmd-1228029,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Al', 'Sm']",AlSm,3.461982,5.99635,5.026467,90.0,90.0,90.0,4.0
oqmd-1228037,d329f037-6259-430e-b58b-c71e239797ac,oqmd-1228037,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Al', 'Ti']",AlTi,2.868935,4.969071,4.649574,90.0,90.0,90.0,4.0
oqmd-1228040,c5284996-a211-4b9b-9295-b1c2dfbe6197,oqmd-1228040,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Al', 'U']",AlU,2.864285,4.961074,5.295657,90.0,90.0,90.0,4.0
oqmd-1228067,9dde42cc-cee0-4fb7-a9df-f044a1343d15,oqmd-1228067,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['As', 'Ga']",AsGa,5.120737,2.956511,5.095624,90.0,90.0,90.0,4.0
oqmd-1228177,0943df1f-4edc-48b7-a837-6c2856c062d4,oqmd-1228177,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Au', 'Pt']",AuPt,4.895868,2.826641,4.751993,90.0,90.0,90.0,4.0
oqmd-1228181,f9b5cb98-cae8-4ae9-858e-eadcbc802b86,oqmd-1228181,Open Quantum Materials Database,http://oqmd.org/,hexagonal,2.0,"['Au', 'Rh']",AuRh,2.805749681643,2.8057496816428027,4.655857,90.0,90.0,119.99999999999055,2.0
oqmd-1228187,bd23c28d-15c7-45d8-83cf-d8a3c109840b,oqmd-1228187,Open Quantum Materials Database,http://oqmd.org/,,2.0,"['Au', 'Si']",AuSi,2.8633703335894225,4.8474,2.86337,90.0,60.0017829576994,90.0,2.0
oqmd-1228241,1b7165f0-8f0f-45a9-bffe-ea1189c87a45,oqmd-1228241,Open Quantum Materials Database,http://oqmd.org/,,2.0,"['B', 'N']",BN,1.9322243793661749,4.078468,1.932225,90.0,60.02287621489806,90.0,2.0
oqmd-1228400,df714fa2-937d-459e-a5b3-9e6cae0c9337,oqmd-1228400,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Be', 'O']",BeO,4.361842,2.518321,2.297967,90.0,90.0,90.0,4.0
oqmd-1228593,efc46b06-31dc-49b2-8021-2cfb311216f8,oqmd-1228593,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['C', 'Cu']",CCu,3.035415,5.257489,2.409755,90.0,90.0,90.0,4.0
oqmd-1228598,147cdb1c-79c0-424a-8d06-055ddc9e1f31,oqmd-1228598,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['C', 'Fe']",CFe,2.711911,4.697173,2.457044,90.0,90.0,90.0,4.0
oqmd-1228602,c63eb25e-4315-478c-a530-869de3b7a4f7,oqmd-1228602,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['C', 'H']",CH,2.072432,3.585816,2.651957,90.0,90.0,90.0,4.0
oqmd-1228790,d03d3793-7441-41d7-970d-050fd2d07285,oqmd-1228790,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Cd', 'Te']",CdTe,3.366694,5.83108,5.461154,90.0,90.0,90.0,4.0
oqmd-1228835,9aa15c0c-c999-4af1-8c8e-7d98b90f156b,oqmd-1228835,Open Quantum Materials Database,http://oqmd.org/,,2.0,"['Ce', 'O']",CeO,3.4742125486691227,3.288595,3.474212,90.0,60.00074789876316,90.0,2.0
oqmd-1228970,3e057759-dddf-47a1-b633-ee62575d44bd,oqmd-1228970,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Co', 'Ni']",CoNi,2.480613,4.296473,4.033294,90.0,90.0,90.0,4.0
oqmd-1229015,44274860-ad94-47fe-b2d5-f822d94ff48e,oqmd-1229015,Open Quantum Materials Database,http://oqmd.org/,monoclinic,2.0,"['Cr', 'Fe']",CrFe,2.4873721597364558,4.020937,2.487327,90.0,60.0008532610874,90.0,2.0
oqmd-1229037,f8ed639f-dddd-4fa0-8b77-47891bed3972,oqmd-1229037,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Cr', 'Ni']",CrNi,2.490794,4.314117,4.105596,90.0,90.0,90.0,4.0
oqmd-1229150,6f6b4813-e162-45a0-a8cf-8bdbd559174f,oqmd-1229150,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Cu', 'H']",CuH,2.563924,4.44078,2.607043,90.0,90.0,90.0,4.0
oqmd-1229168,d78129dc-02b0-49f6-b3c8-48331735e136,oqmd-1229168,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Cu', 'Ni']",CuNi,4.327142,2.498305,4.131192,90.0,90.0,90.0,4.0
oqmd-1229174,3210d202-d97d-4aa6-a3df-873e8f7ca9b3,oqmd-1229174,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Cu', 'Pb']",CuPb,3.363421,5.825583,4.267006,90.0,90.0,90.0,4.0
oqmd-1229192,805f51bf-67e7-4a7b-bf2a-dfe3868dc105,oqmd-1229192,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Cu', 'Ta']",CuTa,4.841391,2.795221,4.580432,90.0,90.0,90.0,4.0
oqmd-1229478,cd79bbb0-8c95-4d30-a111-33cc94667751,oqmd-1229478,Open Quantum Materials Database,http://oqmd.org/,,2.0,"['Fe', 'Ni']",FeNi,2.5062397827296974,4.078332,2.50624,90.0,60.00076266843289,90.0,2.0
oqmd-1229482,a3638b10-8824-48c4-8ec7-c5ac5f20a849,oqmd-1229482,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Fe', 'P']",FeP,2.872248,4.974865,3.167777,90.0,90.0,90.0,4.0
oqmd-1229511,0811c8b9-bdc8-498f-8296-cf1a9136d06d,oqmd-1229511,Open Quantum Materials Database,http://oqmd.org/,,2.0,"['Fe', 'V']",FeV,2.5410082287961995,2.5410087288077152,4.19619,90.0,90.0,60.00152370454038,2.0
oqmd-1229512,2af07f45-ed3f-4cf9-bdfd-9ec24027690a,oqmd-1229512,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Fe', 'W']",FeW,2.717462,4.706685,4.210974,90.0,90.0,90.0,4.0
oqmd-1229533,28ae918e-3569-4bc7-be54-76c2b2133645,oqmd-1229533,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Ga', 'N']",GaN,5.125719,2.959362,2.672814,90.0,90.0,90.0,4.0
oqmd-1229672,d483c4ad-70ad-4993-bbd9-dee843565287,oqmd-1229672,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Ge', 'Si']",GeSi,2.862137,4.957249,4.771408,90.0,90.0,90.0,4.0
oqmd-1229701,a761c47b-eae4-42bd-812a-fa7e9257dee4,oqmd-1229701,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['H', 'Mg']",HMg,5.249376,3.030729,2.966604,90.0,90.0,90.0,4.0
oqmd-1229715,c5adbe2f-9fcd-4f0c-b31b-b34372899b95,oqmd-1229715,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['H', 'Pd']",HPd,2.747405,4.758628,2.733482,90.0,90.0,90.0,4.0
oqmd-1229742,c1c360e7-7d23-43ce-99ce-9e282a39bf6e,oqmd-1229742,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['H', 'W']",HW,4.800482,2.771621,2.944849,90.0,90.0,90.0,4.0
oqmd-1229977,29fbd403-88f5-467d-a058-efe2f565ab12,oqmd-1229977,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['In', 'P']",InP,3.164217,5.480454,4.834689,90.0,90.0,90.0,4.0
oqmd-1230183,b2104b17-803f-47e1-ad24-e18e3220c6f5,oqmd-1230183,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Li', 'S']",LiS,3.064183,5.306922,3.656601,90.0,90.0,90.0,4.0
oqmd-1230377,e2134c3c-af1d-49e3-8516-2c6d0e0355f0,oqmd-1230377,Open Quantum Materials Database,http://oqmd.org/,,2.0,"['Mo', 'U']",MoU,3.0884737362529084,4.577788,3.088474,90.0,60.00078976417312,90.0,2.0
oqmd-1230419,41a2114c-b359-45ce-a56c-1ccacce80c38,oqmd-1230419,Open Quantum Materials Database,http://oqmd.org/,hexagonal,2.0,"['N', 'U']",NU,3.254634,3.2546342390052065,3.139692,90.0,90.0,119.99999757077819,2.0
oqmd-1230468,d4695306-f3c2-4088-be26-a2758ac862e5,oqmd-1230468,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Nb', 'Ni']",NbNi,2.796836,4.844186,4.321075,90.0,90.0,90.0,4.0
oqmd-1230506,6c65e966-ddf9-4456-9945-b9cebda9ed11,oqmd-1230506,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Nb', 'Zr']",NbZr,3.021421,5.233169,5.24196,90.0,90.0,90.0,4.0
oqmd-1230552,40379f81-985c-40e1-aeab-c19efc73726f,oqmd-1230552,Open Quantum Materials Database,http://oqmd.org/,hexagonal,2.0,"['Ni', 'Pd']",NiPd,2.695010724181,2.6950107241810395,4.22076,90.0,90.0,120.00000000001181,2.0
oqmd-1230574,b1ca6d03-067f-4394-82cf-97563a709cbe,oqmd-1230574,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Ni', 'Ti']",NiTi,2.760134,4.780615,4.117336,90.0,90.0,90.0,4.0
oqmd-1230721,29be0073-656b-4c2d-a277-1da837c2dd1c,oqmd-1230721,Open Quantum Materials Database,http://oqmd.org/,hexagonal,2.0,"['P', 'W']",PW,3.241719573394,3.241719573394471,3.214841,90.0,90.0,119.99999999999521,2.0
oqmd-1230774,82b92d36-57b3-404d-857a-17f98a93733a,oqmd-1230774,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Pb', 'Sn']",PbSn,3.462359,5.996928,5.645499,90.0,90.0,90.0,4.0
oqmd-1230982,d88abf19-3d18-4a03-b10e-2c620fe54f04,oqmd-1230982,Open Quantum Materials Database,http://oqmd.org/,orthorhombic,2.0,"['Re', 'W']",ReW,2.785962,4.825315,4.64891,90.0,90.0,90.0,4.0
oqmd-1231191,2ac1329b-5223-49b6-8db8-f06ce8e09061,oqmd-1231191,Open Quantum Materials Database,http://oqmd.org/,hexagonal,2.0,"['Ta', 'W']",TaW,2.825687907332,2.825687907331999,5.052589,90.0,90.0,120.00000000000001,2.0
oqmd-1231386,46da8201-c919-4ee7-a228-f98c59437156,oqmd-1231386,Open Quantum Materials Database,http://oqmd.org/,tetragonal,2.0,"['Ag', 'Cu']",Ag2Cu,5.247301,5.247301,3.380527,90.0,90.0,90.0,6.0
oqmd-1231413,f698edd1-ebf3-4b47-93b4-276f418e1c77,oqmd-1231413,Open Quantum Materials Database,http://oqmd.org/,tetragonal,2.0,"['Ag', 'Ni']",Ag2Ni,7.843719,7.843719,3.983485,90.0,90.0,90.0,12.0
oqmd-1231465,ccc88704-9d41-4c23-9ce6-6a588741a437,oqmd-1231465,Open Quantum Materials Database,http://oqmd.org/,tetragonal,2.0,"['Al', 'Co']",Al2Co,8.452856,8.452856,2.718545,90.0,90.0,90.0,12.0
oqmd-1231468,6de1acc1-6eb5-45c9-8924-2814980bfb77,oqmd-1231468,Open Quantum Materials Database,http://oqmd.org/,tetragonal,2.0,"['Al', 'Cu']",Al2Cu,8.441014,8.441014,2.982676,90.0,90.0,90.0,12.0
oqmd-1231472,0f00278a-a396-4c11-8da3-3e9bc9af3c25,oqmd-1231472,Open Quantum Materials Database,http://oqmd.org/,tetragonal,2.0,"['Al', 'Fe']",Al2Fe,8.740258,8.740258,2.627815,90.0,90.0,90.0,12.0
oqmd-1231494,4ec9a55d-e90e-4f0f-9851-42d0455518cd,oqmd-1231494,Open Quantum Materials Database,http://oqmd.org/,tetragonal,2.0,"['Al', 'Ni']",Al2Ni,8.426149,8.426149,2.807852,90.0,90.0,90.0,12.0
oqmd-1231500,882f106a-04bc-4476-9438-5b91f13f5c33,oqmd-1231500,Open Quantum Materials Database,http://oqmd.org/,tetragonal,2.0,"['Al', 'Pb']",Al2Pb,8.456143,8.456143,5.017843,90.0,90.0,90.0,12.0
oqmd-1231515,0a4a012d-ae4a-41f0-a634-0914be013380,oqmd-1231515,Open Quantum Materials Database,http://oqmd.org/,tetragonal,2.0,"['Al', 'Sm']",Al2Sm,5.816785,5.816785,5.667538,90.0,90.0,90.0,6.0
oqmd-1231523,300e34bb-5744-445e-a60a-c9dfba773a1a,oqmd-1231523,Open Quantum Materials Database,http://oqmd.org/,tetragonal,2.0,"['Al', 'Ti']",Al2Ti,5.361665,5.361665,4.851496,90.0,90.0,90.0,6.0
oqmd-1231526,c61322a7-e397-4245-9d02-c2b94a5c1900,oqmd-1231526,Open Quantum Materials Database,http://oqmd.org/,tetragonal,2.0,"['Al', 'U']",Al2U,8.100066,8.100066,5.508128,90.0,90.0,90.0,12.0
oqmd-1231553,41f70487-959c-4189-b471-ccfd891bb5e0,oqmd-1231553,Open Quantum Materials Database,http://oqmd.org/,tetragonal,2.0,"['As', 'Ga']",As2Ga,5.94918,5.94918,3.832707,90.0,90.0,90.0,6.0
oqmd-1231663,a51ffbcd-62f2-4bac-b5ef-986ef31c80f9,oqmd-1231663,Open Quantum Materials Database,http://oqmd.org/,tetragonal,2.0,"['Au', 'Pt']",Au2Pt,5.408419,5.408419,3.484326,90.0,90.0,90.0,6.0
oqmd-1231673,d1531f06-16bf-41b5-a286-eaf1fc730750,oqmd-1231673,Open Quantum Materials Database,http://oqmd.org/,tetragonal,2.0,"['Au', 'Si']",Au2Si,5.57549,5.57549,3.59196,90.0,90.0,90.0,6.0
oqmd-1231727,18d53ddb-b266-423c-97a5-420836a93da5,oqmd-1231727,Open Quantum Materials Database,http://oqmd.org/,tetragonal,2.0,"['B', 'N']",B2N,4.458306,4.458306,2.395118,90.0,90.0,90.0,6.0
oqmd-1231886,de467de7-108f-4a49-99e6-29bb0bafc603,oqmd-1231886,Open Quantum Materials Database,http://oqmd.org/,tetragonal,2.0,"['Be', 'O']",Be2O,4.21162,4.21162,2.590612,90.0,90.0,90.0,6.0
oqmd-1232079,9fef4659-93d9-4d30-bf45-9a0ea60cd81e,oqmd-1232079,Open Quantum Materials Database,http://oqmd.org/,tetragonal,2.0,"['C', 'Cu']",C2Cu,4.782466,4.782466,3.081062,90.0,90.0,90.0,6.0
oqmd-1232084,80daaf23-48a7-4d48-863d-f969b8aa4cc9,oqmd-1232084,Open Quantum Materials Database,http://oqmd.org/,tetragonal,2.0,"['C', 'Fe']",C2Fe,4.690734,4.690734,2.4896,90.0,90.0,90.0,6.0
oqmd-1232088,e735fc6c-a161-4916-9fd0-3618a7190730,oqmd-1232088,Open Quantum Materials Database,http://oqmd.org/,tetragonal,2.0,"['C', 'H']",C2H,4.686857,4.686857,3.019467,90.0,90.0,90.0,6.0
oqmd-1232276,b13dbc92-3e02-4f39-9f89-ef97d1620a27,oqmd-1232276,Open Quantum Materials Database,http://oqmd.org/,tetragonal,2.0,"['Cd', 'Te']",Cd2Te,6.249928,6.249928,4.026461,90.0,90.0,90.0,6.0
oqmd-1232321,e469c22a-30cf-4f33-a09f-2eb4c09cda4e,oqmd-1232321,Open Quantum Materials Database,http://oqmd.org/,tetragonal,2.0,"['Ce', 'O']",Ce2O,6.157844,6.157844,3.745084,90.0,90.0,90.0,6.0
